"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"AGS-NE";"Conepatus chinga";"HW1_2012__Lantschner 1  58";"Conepatus chinga";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 58";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14604339;-40.48412704;"Conepatus chinga";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mephitidae";"Conepatus";"chinga";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Conepatus chinga";"HW1_2012__Lantschner 1  67";"Conepatus chinga";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 67";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.17622679;-40.52330942;"Conepatus chinga";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mephitidae";"Conepatus";"chinga";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Conepatus chinga";"HW1_2012__Lantschner 1  75";"Conepatus chinga";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 75";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.23783931;-40.46178977;"Conepatus chinga";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mephitidae";"Conepatus";"chinga";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Conepatus chinga";"HW1_2012__Lantschner 1  97";"Conepatus chinga";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 97";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.23449418;-40.4552425;"Conepatus chinga";"Animalia";"Chordata";"Mammalia";"Carnivora";"Mephitidae";"Conepatus";"chinga";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  134";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 134";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.23587979;-40.45980611;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  19";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 19";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.12856578;-40.47902556;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  2";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 2";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.1786557;-40.53997038;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  41";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 41";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.2577413;-40.39710428;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.222222222222;0.222222222222;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  45";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 45";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.25034369;-40.48757301;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.111111111111;0.111111111111;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  48";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 48";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.1918085;-40.49524412;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.111111111111;0.111111111111;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  5";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 5";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.18336105;-40.51352682;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.333333333333;0.333333333333;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  50";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 50";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.1437522;-40.49333674;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.111111111111;0.111111111111;"predicts_NA"
"AGS-NE";"Leopardus geoffroyi";"HW1_2012__Lantschner 1  58";"Leopardus geoffroyi";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 58";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14604339;-40.48412704;"Leopardus geoffroyi";"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";"Leopardus";"geoffroyi";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  103";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 103";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.23470917;-40.47493477;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  11";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 11";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14323973;-40.61002012;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  110";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 110";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.2577413;-40.39710428;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  111";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 111";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.24786004;-40.40908587;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.833333333333;0.833333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  112";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 112";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.24396246;-40.41503493;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.833333333333;0.833333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  113";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 113";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.23809932;-40.47066218;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  114";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 114";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.25034369;-40.48757301;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1.33333333333;1.33333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  115";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 115";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.25642425;-40.4930101;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1;1;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  117";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 117";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.1918085;-40.49524412;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1.16666666667;1.16666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  118";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 118";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.17405663;-40.49615448;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";2.66666666667;2.66666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  119";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 119";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.1437522;-40.49333674;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  12";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 12";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14831422;-40.58594998;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";2.16666666667;2.16666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  122";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 122";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.27477224;-40.50006657;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";4.83333333333;4.83333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  126";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 126";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.23449418;-40.4552425;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.5;0.5;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  132";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 132";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.23470917;-40.47493477;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  19";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 19";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.12856578;-40.47902556;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  2";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 2";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.1786557;-40.53997038;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.5;0.5;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  29";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 29";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.17652016;-40.49538201;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1.83333333333;1.83333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  32";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 32";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.25260772;-40.40604291;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  33";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 33";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.24343599;-40.41243059;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  40";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 40";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.18282964;-40.49240392;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  41";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 41";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.2577413;-40.39710428;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";2.22222222222;2.22222222222;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  42";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 42";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.24786004;-40.40908587;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1;1;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  43";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 43";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.24396246;-40.41503493;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1;1;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  44";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 44";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.23809932;-40.47066218;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.222222222222;0.222222222222;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  45";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 45";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.25034369;-40.48757301;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";2.44444444444;2.44444444444;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  48";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 48";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.1918085;-40.49524412;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1.11111111111;1.11111111111;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  50";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 50";"Abundance";"Mammalia";"Secondary vegetation (indeterminate age)";"Intense use";NA;-71.1437522;-40.49333674;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";2.11111111111;2.11111111111;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  58";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 58";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14604339;-40.48412704;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.5;0.5;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  61";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 61";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14323973;-40.61002012;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  62";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 62";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14831422;-40.58594998;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  67";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 67";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.17622679;-40.52330942;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  75";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 75";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.23783931;-40.46178977;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  81";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 81";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.24988955;-40.39755531;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  86";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 86";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.2361113;-40.47152929;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.5;0.5;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  93";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 93";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.27477224;-40.50006657;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";1.5;1.5;"predicts_invasive"
"AGS-NE";"Lepus europaeus";"HW1_2012__Lantschner 1  97";"Lepus europaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 97";"Abundance";"Mammalia";"Plantation forest";"Intense use";NA;-71.23449418;-40.4552425;"Lepus europaeus";"Animalia";"Chordata";"Mammalia";"Lagomorpha";"Leporidae";"Lepus";"europaeus";"Mammalia";0.333333333333;0.333333333333;"predicts_invasive"
"AGS-NE";"Lycalopex culpaeus";"HW1_2012__Lantschner 1  10";"Lycalopex culpaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 10";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.13511506;-40.48285869;"Lycalopex culpaeus";"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Lycalopex";"culpaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Lycalopex culpaeus";"HW1_2012__Lantschner 1  102";"Lycalopex culpaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 102";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.20833107;-40.4976095;"Lycalopex culpaeus";"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Lycalopex";"culpaeus";"Mammalia";0.166666666667;0.166666666667;"predicts_NA"
"AGS-NE";"Lycalopex culpaeus";"HW1_2012__Lantschner 1  103";"Lycalopex culpaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 103";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.23470917;-40.47493477;"Lycalopex culpaeus";"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Lycalopex";"culpaeus";"Mammalia";0.666666666667;0.666666666667;"predicts_NA"
"AGS-NE";"Lycalopex culpaeus";"HW1_2012__Lantschner 1  104";"Lycalopex culpaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 104";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.21718965;-40.48535692;"Lycalopex culpaeus";"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Lycalopex";"culpaeus";"Mammalia";0.5;0.5;"predicts_NA"
"AGS-NE";"Lycalopex culpaeus";"HW1_2012__Lantschner 1  107";"Lycalopex culpaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 107";"Abundance";"Mammalia";"Primary vegetation";"Minimal use";NA;-71.24087163;-40.48416191;"Lycalopex culpaeus";"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Lycalopex";"culpaeus";"Mammalia";1;1;"predicts_NA"
"AGS-NE";"Lycalopex culpaeus";"HW1_2012__Lantschner 1  11";"Lycalopex culpaeus";"Lantschner et al. 2012";"HW1_2012__Lantschner 1 11";"Abundance";"Mammalia";"Primary vegetation";"Light use";NA;-71.14323973;-40.61002012;"Lycalopex culpaeus";"Animalia";"Chordata";"Mammalia";"Carnivora";"Canidae";"Lycalopex";"culpaeus";"Mammalia";2.66666666667;2.66666666667;"predicts_NA"
